orig_split,cls,src,rawkey,name,path,w,h,fmt,mode,short
train,nofire,unsplash,aaron-burden,aaron-burden-qqH0Clj6OFE-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/aaron-burden-qqH0Clj6OFE-unsplash.jpg,3992,2992,JPEG,RGB,2992
train,nofire,unsplash,aaron-burden,aaron-burden-zAffziey-50-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/aaron-burden-zAffziey-50-unsplash.jpg,3921,2939,JPEG,RGB,2939
train,nofire,unsplash,aaron-lee,aaron-lee-Qo_WAibzJxE-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/aaron-lee-Qo_WAibzJxE-unsplash.jpg,5973,3982,JPEG,RGB,3982
train,nofire,unsplash,abigail-keenan,abigail-keenan-hG4qBPj5BJg-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/abigail-keenan-hG4qBPj5BJg-unsplash.jpg,5472,3648,JPEG,RGB,3648
train,nofire,unsplash,adam-smigielski,adam-smigielski-SWa6EYLCac0-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/adam-smigielski-SWa6EYLCac0-unsplash.jpg,2941,1733,JPEG,RGB,1733
train,nofire,unsplash,adam-wilson,adam-wilson-stTnQThfQ_g-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/adam-wilson-stTnQThfQ_g-unsplash.jpg,6240,4160,JPEG,RGB,4160
train,nofire,unsplash,aditya-chinchure,aditya-chinchure-LmtqiFg1oSw-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/aditya-chinchure-LmtqiFg1oSw-unsplash.jpg,3955,2966,JPEG,RGB,2966
train,nofire,unsplash,adrian-mag,adrian-mag-9HPYfOEG1go-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/adrian-mag-9HPYfOEG1go-unsplash.jpg,4764,3512,JPEG,RGB,3512
train,nofire,unsplash,adrian-n,adrian-n-0OHyXKW56No-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/adrian-n-0OHyXKW56No-unsplash.jpg,7890,4875,JPEG,RGB,4875
train,nofire,unsplash,adrienguh-pC8jEwrWV18,adrienguh-pC8jEwrWV18-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/adrienguh-pC8jEwrWV18-unsplash.jpg,3320,4096,JPEG,RGB,3320
train,nofire,unsplash,agustin-diaz,agustin-diaz-gargiulo-GTLJklnjn-E-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/agustin-diaz-gargiulo-GTLJklnjn-E-unsplash.jpg,3908,5211,JPEG,RGB,3908
train,nofire,unsplash,alan-labisch,alan-labisch-DdjJ91eIFVc-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/alan-labisch-DdjJ91eIFVc-unsplash.jpg,4016,4934,JPEG,RGB,4016
train,nofire,unsplash,alberto-caliman,alberto-caliman-twV9DVoPB7Y-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/alberto-caliman-twV9DVoPB7Y-unsplash.jpg,4000,2250,JPEG,RGB,2250
train,nofire,unsplash,alberto-restifo,alberto-restifo-kKrfPaKgE1c-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/alberto-restifo-kKrfPaKgE1c-unsplash.jpg,6000,4000,JPEG,RGB,4000
train,nofire,unsplash,alec-krum,alec-krum-3sAs5_G3-Hs-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/alec-krum-3sAs5_G3-Hs-unsplash.jpg,6000,3375,JPEG,RGB,3375
train,nofire,unsplash,alec-krum,alec-krum-OlPF1KqTqYw-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/alec-krum-OlPF1KqTqYw-unsplash.jpg,3397,5096,JPEG,RGB,3397
train,nofire,unsplash,alek-newton,alek-newton-MgDeI4wgC4U-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/alek-newton-MgDeI4wgC4U-unsplash.jpg,7952,5304,JPEG,RGB,5304
train,nofire,unsplash,alek-newton,alek-newton-rOSYvaW2BcU-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/alek-newton-rOSYvaW2BcU-unsplash.jpg,7952,5304,JPEG,RGB,5304
train,nofire,unsplash,aleksandar-jason,aleksandar-jason-HB5E80dln6M-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/aleksandar-jason-HB5E80dln6M-unsplash.jpg,5464,3070,JPEG,RGB,3070
train,nofire,unsplash,aleksandar-jason,aleksandar-jason-prv8AiRvS-s-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/aleksandar-jason-prv8AiRvS-s-unsplash.jpg,5464,3070,JPEG,RGB,3070
train,nofire,unsplash,ales-krivec,ales-krivec-A7GJd92fkts-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/ales-krivec-A7GJd92fkts-unsplash.jpg,7360,4765,JPEG,RGB,4765
train,nofire,unsplash,ales-krivec,ales-krivec-vMwcWBEB-Pg-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/ales-krivec-vMwcWBEB-Pg-unsplash.jpg,7360,2344,JPEG,RGB,2344
train,nofire,unsplash,alessandro-erbetta,alessandro-erbetta-mpWPcRT9D1E-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/alessandro-erbetta-mpWPcRT9D1E-unsplash.jpg,6105,4070,JPEG,RGB,4070
train,nofire,unsplash,alex-bertha,alex-bertha-lcC6oMUHW6w-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/alex-bertha-lcC6oMUHW6w-unsplash.jpg,3992,2992,JPEG,RGB,2992
train,nofire,unsplash,alex-gruber,alex-gruber-vq_kZfpYcHU-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/alex-gruber-vq_kZfpYcHU-unsplash.jpg,5463,3223,JPEG,RGB,3223
train,nofire,unsplash,alex-kolodziej,alex-kolodziej-jduGZnew-TE-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/alex-kolodziej-jduGZnew-TE-unsplash.jpg,3145,3936,JPEG,RGB,3145
train,nofire,unsplash,alex-robert,alex-robert-SiGLS87Lk_s-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/alex-robert-SiGLS87Lk_s-unsplash.jpg,6000,4000,JPEG,RGB,4000
train,nofire,unsplash,alexander-slash,alexander-slash-reYDl88Nah0-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/alexander-slash-reYDl88Nah0-unsplash.jpg,3992,2246,JPEG,RGB,2246
train,nofire,unsplash,alexandr-bormotin,alexandr-bormotin-7fmwqpFqoy4-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/alexandr-bormotin-7fmwqpFqoy4-unsplash.jpg,2992,3992,JPEG,RGB,2992
train,nofire,unsplash,alexandr-bormotin,alexandr-bormotin-ZHMZcM1_kX8-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/alexandr-bormotin-ZHMZcM1_kX8-unsplash.jpg,2992,3992,JPEG,RGB,2992
train,nofire,unsplash,ali-choubin,ali-choubin-6agKMKtapcc-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/ali-choubin-6agKMKtapcc-unsplash.jpg,3061,4678,JPEG,RGB,3061
train,nofire,unsplash,alina-fedorchenko,alina-fedorchenko-0omvAh7kIPg-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/alina-fedorchenko-0omvAh7kIPg-unsplash.jpg,6000,4000,JPEG,RGB,4000
train,nofire,unsplash,altansukh-e,altansukh-e-r4oIVOPhxp8-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/altansukh-e-r4oIVOPhxp8-unsplash.jpg,4000,2250,JPEG,RGB,2250
train,nofire,unsplash,alvaro-del,alvaro-del-valle-e4kpz8aBPFY-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/alvaro-del-valle-e4kpz8aBPFY-unsplash.jpg,6000,4000,JPEG,RGB,4000
train,nofire,unsplash,amanshu-raikwar,amanshu-raikwar-ZHrbVmVu3Qc-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/amanshu-raikwar-ZHrbVmVu3Qc-unsplash.jpg,3918,4898,JPEG,RGB,3918
train,nofire,unsplash,amir-saboury,amir-saboury-1EhK52npZMo-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/amir-saboury-1EhK52npZMo-unsplash.jpg,3837,2148,JPEG,RGB,2148
train,nofire,unsplash,anders-jilden,anders-jilden-AkUR27wtaxs-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/anders-jilden-AkUR27wtaxs-unsplash.jpg,4738,3159,JPEG,RGB,3159
train,nofire,unsplash,andrea-leopardi,andrea-leopardi-4nJOD8wtMS4-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/andrea-leopardi-4nJOD8wtMS4-unsplash.jpg,4000,6000,JPEG,RGB,4000
train,nofire,unsplash,andreas-dress,andreas-dress-ePbE9yXSMhU-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/andreas-dress-ePbE9yXSMhU-unsplash.jpg,2702,4056,JPEG,RGB,2702
train,nofire,unsplash,andreas-gucklhorn,andreas-gucklhorn-mawU2PoJWfU-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/andreas-gucklhorn-mawU2PoJWfU-unsplash.jpg,2560,1440,JPEG,RGB,1440
train,nofire,unsplash,andreas-kind,andreas-kind-SwLPmCYo-QM-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/andreas-kind-SwLPmCYo-QM-unsplash.jpg,3992,2992,JPEG,RGB,2992
train,nofire,unsplash,andrew-coelho,andrew-coelho-aL7SA1ASVdQ-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/andrew-coelho-aL7SA1ASVdQ-unsplash.jpg,7360,4912,JPEG,RGB,4912
train,nofire,unsplash,andrew-pons,andrew-pons-p67k6hPMDCs-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/andrew-pons-p67k6hPMDCs-unsplash.jpg,5472,3648,JPEG,RGB,3648
train,nofire,unsplash,andrew-svk,andrew-svk-Koa7ccTs-ak-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/andrew-svk-Koa7ccTs-ak-unsplash.jpg,5438,3499,JPEG,RGB,3499
train,nofire,unsplash,andy-feliciotti,andy-feliciotti-m3oLLB7w3Xg-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/andy-feliciotti-m3oLLB7w3Xg-unsplash.jpg,2326,2907,JPEG,RGB,2326
train,nofire,unsplash,andy-wright,andy-wright-aQ0S_jhEm0w-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/andy-wright-aQ0S_jhEm0w-unsplash.jpg,3264,4928,JPEG,RGB,3264
train,nofire,unsplash,angela-356V,angela-356V-ooP184-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/angela-356V-ooP184-unsplash.jpg,3216,2136,JPEG,RGB,2136
train,nofire,unsplash,aniket-deole,aniket-deole-T-tOgjWZ0fQ-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/aniket-deole-T-tOgjWZ0fQ-unsplash.jpg,7839,5228,JPEG,RGB,5228
train,nofire,unsplash,anish-nair,anish-nair-RibBrreUhpQ-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/anish-nair-RibBrreUhpQ-unsplash.jpg,4608,2592,JPEG,RGB,2592
train,nofire,unsplash,anjali-mehta,anjali-mehta-CVWEGj6SDVU-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/anjali-mehta-CVWEGj6SDVU-unsplash.jpg,4320,3240,JPEG,RGB,3240
train,nofire,unsplash,anna-sokur,anna-sokur-oDe5qBwTSXo-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/anna-sokur-oDe5qBwTSXo-unsplash.jpg,6000,4000,JPEG,RGB,4000
train,nofire,unsplash,anne-sophie,anne-sophie-benoit-1bXGI29zG54-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/anne-sophie-benoit-1bXGI29zG54-unsplash.jpg,3992,2242,JPEG,RGB,2242
train,nofire,unsplash,annie-spratt,annie-spratt-gfHX4x8N1kI-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/annie-spratt-gfHX4x8N1kI-unsplash.jpg,3857,2893,JPEG,RGB,2893
train,nofire,unsplash,annie-spratt,annie-spratt-l_npf0Tz7AQ-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/annie-spratt-l_npf0Tz7AQ-unsplash.jpg,4000,2850,JPEG,RGB,2850
train,nofire,unsplash,annie-spratt,annie-spratt-osXoC977Cx0-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/annie-spratt-osXoC977Cx0-unsplash.jpg,4000,3000,JPEG,RGB,3000
train,nofire,unsplash,annie-spratt,annie-spratt-sCZ4YWtnzZA-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/annie-spratt-sCZ4YWtnzZA-unsplash.jpg,3068,2977,JPEG,RGB,2977
train,nofire,unsplash,annie-spratt,annie-spratt-u1kaDeY1adw-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/annie-spratt-u1kaDeY1adw-unsplash.jpg,3992,2992,JPEG,RGB,2992
train,nofire,unsplash,annie-spratt,annie-spratt-x33OW34WHRo-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/annie-spratt-x33OW34WHRo-unsplash.jpg,4000,3000,JPEG,RGB,3000
train,nofire,unsplash,ansgar-scheffold,ansgar-scheffold-mjAoJdW9ryY-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/ansgar-scheffold-mjAoJdW9ryY-unsplash.jpg,4000,6000,JPEG,RGB,4000
train,nofire,unsplash,anthony-rosset,anthony-rosset-4naW-DWkYxY-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/anthony-rosset-4naW-DWkYxY-unsplash.jpg,3992,2992,JPEG,RGB,2992
train,nofire,unsplash,anton-gudkov,anton-gudkov-LuiPhkR3Mas-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/anton-gudkov-LuiPhkR3Mas-unsplash.jpg,4272,2398,JPEG,RGB,2398
train,nofire,unsplash,anton-repponen,anton-repponen-IOCN-gwfwEU-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/anton-repponen-IOCN-gwfwEU-unsplash.jpg,5760,3840,JPEG,RGB,3840
train,nofire,unsplash,anton-sharov,anton-sharov-ebc8QZdf_kk-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/anton-sharov-ebc8QZdf_kk-unsplash.jpg,3590,2992,JPEG,RGB,2992
train,nofire,unsplash,anton-sharov,anton-sharov-uEZaZOZ9lfA-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/anton-sharov-uEZaZOZ9lfA-unsplash.jpg,3992,2992,JPEG,RGB,2992
train,nofire,unsplash,anup-shrestha,anup-shrestha-9-rPZAD3KkU-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/anup-shrestha-9-rPZAD3KkU-unsplash.jpg,6000,4000,JPEG,RGB,4000
train,nofire,unsplash,arnold-dogelis,arnold-dogelis-AW0nMIAQRP4-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/arnold-dogelis-AW0nMIAQRP4-unsplash.jpg,3821,2146,JPEG,RGB,2146
train,nofire,unsplash,artem-sapegin,artem-sapegin-GP3EdRRvu2Q-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/artem-sapegin-GP3EdRRvu2Q-unsplash.jpg,5472,3648,JPEG,RGB,3648
train,nofire,unsplash,artem-sapegin,artem-sapegin-Hf2Px71VRb4-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/artem-sapegin-Hf2Px71VRb4-unsplash.jpg,5472,3648,JPEG,RGB,3648
train,nofire,unsplash,artem-sapegin,artem-sapegin-e2uTOpgW5Ec-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/artem-sapegin-e2uTOpgW5Ec-unsplash.jpg,5472,2736,JPEG,RGB,2736
train,nofire,unsplash,artem-sapegin,artem-sapegin-wzLm9aAi1rc-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/artem-sapegin-wzLm9aAi1rc-unsplash.jpg,5472,3648,JPEG,RGB,3648
train,nofire,unsplash,artem-zhukov,artem-zhukov-ypvfLui8jh0-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/artem-zhukov-ypvfLui8jh0-unsplash.jpg,2250,4000,JPEG,RGB,2250
train,nofire,unsplash,artiom-vallat,artiom-vallat-jlifOZe8UC8-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/artiom-vallat-jlifOZe8UC8-unsplash.jpg,6000,4000,JPEG,RGB,4000
train,nofire,unsplash,aurelien-faux,aurelien-faux-qKYC6aQLPcs-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/aurelien-faux-qKYC6aQLPcs-unsplash.jpg,3648,5472,JPEG,RGB,3648
train,nofire,unsplash,axel-czikora,axel-czikora-GfTU54kkFmM-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/axel-czikora-GfTU54kkFmM-unsplash.jpg,4000,3000,JPEG,RGB,3000
train,nofire,unsplash,axel-czikora,axel-czikora-aRIy1z11U3Q-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/axel-czikora-aRIy1z11U3Q-unsplash.jpg,3985,2242,JPEG,RGB,2242
train,nofire,unsplash,bailey-alexander,bailey-alexander-k81NcbrQmo0-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/bailey-alexander-k81NcbrQmo0-unsplash.jpg,5000,3333,JPEG,RGB,3333
train,nofire,unsplash,bailey-hall,bailey-hall--Tj3FZQ3yYE-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/bailey-hall--Tj3FZQ3yYE-unsplash.jpg,4912,2760,JPEG,RGB,2760
train,nofire,unsplash,balazs-busznyak,balazs-busznyak-3mLH_hFGbD4-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/balazs-busznyak-3mLH_hFGbD4-unsplash.jpg,5464,3640,JPEG,RGB,3640
train,nofire,unsplash,balazs-busznyak,balazs-busznyak-D1PsqkR1woM-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/balazs-busznyak-D1PsqkR1woM-unsplash.jpg,4096,2304,JPEG,RGB,2304
train,nofire,unsplash,balazs-busznyak,balazs-busznyak-LuwE0_o4GAQ-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/balazs-busznyak-LuwE0_o4GAQ-unsplash.jpg,4096,2304,JPEG,RGB,2304
train,nofire,unsplash,balazs-busznyak,balazs-busznyak-ZGmQ4qVsaTc-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/balazs-busznyak-ZGmQ4qVsaTc-unsplash.jpg,4096,2304,JPEG,RGB,2304
train,nofire,unsplash,ben-black,ben-black-r6wCtto743w-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/ben-black-r6wCtto743w-unsplash.jpg,3456,5184,JPEG,RGB,3456
train,nofire,unsplash,ben-den,ben-den-engelsen-DKkR5GAyd9I-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/ben-den-engelsen-DKkR5GAyd9I-unsplash.jpg,3992,2992,JPEG,RGB,2992
train,nofire,unsplash,ben-den,ben-den-engelsen-HihiG19aLv8-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/ben-den-engelsen-HihiG19aLv8-unsplash.jpg,2242,3989,JPEG,RGB,2242
train,nofire,unsplash,ben-den,ben-den-engelsen-SW_jaeIsIOg-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/ben-den-engelsen-SW_jaeIsIOg-unsplash.jpg,2242,3992,JPEG,RGB,2242
train,nofire,unsplash,ben-den,ben-den-engelsen-TCZ-8vsPAZ0-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/ben-den-engelsen-TCZ-8vsPAZ0-unsplash.jpg,3992,2242,JPEG,RGB,2242
train,nofire,unsplash,ben-den,ben-den-engelsen-UFwW97AP0LI-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/ben-den-engelsen-UFwW97AP0LI-unsplash.jpg,3992,2242,JPEG,RGB,2242
train,nofire,unsplash,ben-den,ben-den-engelsen-q0THLEGsq5I-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/train/nofire/ben-den-engelsen-q0THLEGsq5I-unsplash.jpg,3992,2992,JPEG,RGB,2992
